order_id,date,month,iso_week,shift,machine_id,product_id,planned_qty,total_qty,good_qty,scrap_qty,planned_minutes,run_minutes,ideal_cycle_time_s,actual_cycle_time_s,energy_kwh,labor_hours,material_cost_eur,energy_cost_eur,maintenance_cost_eur,production_cost_eur,revenue_eur
WO-000153,2025-01-17,2025-01,2025-W03,Morning,M06,P06,172,178,172,6,430.0,402.89,125.0,135.81,237.65,7.17,24742.0,34.46,15.04,34457.17,51256.0
WO-000154,2025-01-17,2025-01,2025-W03,Afternoon,M06,P05,432,397,384,13,430.0,375.17,52.0,56.7,230.69,7.17,19056.0,33.45,54.46,26480.57,39168.0
WO-000155,2025-01-20,2025-01,2025-W04,Morning,M01,P03,567,531,527,4,430.0,364.64,38.0,41.2,334.3,7.17,13806.0,48.47,13.15,19499.79,29512.0
WO-000156,2025-01-20,2025-01,2025-W04,Afternoon,M01,P03,560,508,500,8,430.0,351.56,38.0,41.52,318.7,7.17,13208.0,46.21,22.85,18690.73,28000.0
WO-000157,2025-01-20,2025-01,2025-W04,Morning,M02,P02,320,267,263,4,430.0,367.28,74.0,82.54,258.39,7.17,15753.0,37.47,16.32,22001.45,33138.0
WO-000158,2025-01-20,2025-01,2025-W04,Afternoon,M02,P05,431,368,359,9,430.0,366.21,52.0,59.71,257.0,7.17,17664.0,37.27,45.84,24590.77,36618.0
WO-000159,2025-01-20,2025-01,2025-W04,Morning,M03,P05,424,391,382,9,430.0,370.14,52.0,56.8,379.89,7.17,18768.0,55.08,52.16,26109.91,38964.0
WO-000160,2025-01-20,2025-01,2025-W04,Afternoon,M03,P03,553,550,542,8,430.0,376.17,38.0,41.04,390.55,7.17,14300.0,56.63,21.4,20190.7,30352.0
WO-000161,2025-01-20,2025-01,2025-W04,Morning,M04,P03,590,431,426,5,430.0,313.72,38.0,43.67,245.45,7.17,11206.0,35.59,63.99,15987.75,23856.0
WO-000162,2025-01-20,2025-01,2025-W04,Afternoon,M04,P04,236,180,173,7,430.0,318.77,95.0,106.26,272.14,7.17,17820.0,39.46,61.18,24808.31,36330.0
WO-000163,2025-01-20,2025-01,2025-W04,Morning,M05,P04,235,211,206,5,430.0,364.72,95.0,103.71,201.04,7.17,20889.0,29.15,19.12,28909.94,43260.0
WO-000164,2025-01-20,2025-01,2025-W04,Afternoon,M05,P01,365,327,322,5,430.0,369.55,62.0,67.81,206.11,7.17,14388.0,29.89,51.39,20288.95,30268.0
WO-000165,2025-01-20,2025-01,2025-W04,Morning,M06,P01,360,364,359,5,430.0,409.52,62.0,67.5,244.11,7.17,16016.0,35.4,88.8,22551.87,33746.0
WO-000166,2025-01-20,2025-01,2025-W04,Afternoon,M06,P06,164,177,171,6,430.0,397.42,125.0,134.72,232.73,7.17,24603.0,33.75,18.71,34270.12,50958.0
WO-000167,2025-01-21,2025-01,2025-W04,Morning,M01,P01,356,338,331,7,430.0,384.38,62.0,68.23,348.36,7.17,14872.0,50.51,38.85,20957.03,31114.0
WO-000168,2025-01-21,2025-01,2025-W04,Afternoon,M01,P03,608,515,507,8,430.0,366.55,38.0,42.7,322.02,7.17,13390.0,46.69,12.0,18928.86,28392.0
WO-000169,2025-01-21,2025-01,2025-W04,Morning,M02,P02,309,273,269,4,430.0,377.53,74.0,82.97,259.83,7.17,16107.0,37.68,12.0,22477.34,33894.0
WO-000170,2025-01-21,2025-01,2025-W04,Afternoon,M02,P02,289,290,284,6,430.0,381.68,74.0,78.97,258.2,7.17,17110.0,37.44,59.19,23884.3,35784.0
WO-000171,2025-01-21,2025-01,2025-W04,Morning,M03,P01,348,352,348,4,430.0,397.21,62.0,67.71,417.62,7.17,15488.0,60.55,13.57,21781.79,32712.0
WO-000172,2025-01-21,2025-01,2025-W04,Afternoon,M03,P05,434,410,402,8,430.0,386.04,52.0,56.49,414.52,7.17,19680.0,60.1,39.56,27337.33,41004.0
WO-000173,2025-01-21,2025-01,2025-W04,Morning,M04,P03,569,462,454,8,430.0,319.55,38.0,41.5,263.96,7.17,12012.0,38.27,58.36,17085.3,25424.0
WO-000174,2025-01-21,2025-01,2025-W04,Afternoon,M04,P06,176,128,122,6,430.0,314.43,125.0,147.39,249.56,7.17,17792.0,36.19,103.58,25047.43,36356.0
WO-000175,2025-01-21,2025-01,2025-W04,Morning,M05,P06,168,159,153,6,430.0,362.94,125.0,136.96,201.48,7.17,22101.0,29.21,71.84,30898.72,45594.0
WO-000176,2025-01-21,2025-01,2025-W04,Afternoon,M05,P06,158,156,151,5,430.0,364.15,125.0,140.06,201.18,7.17,21684.0,29.17,34.81,30291.65,44998.0
WO-000177,2025-01-21,2025-01,2025-W04,Morning,M06,P05,414,436,423,13,430.0,405.58,52.0,55.81,251.41,7.17,20928.0,36.45,43.27,29007.39,43146.0
WO-000178,2025-01-21,2025-01,2025-W04,Afternoon,M06,P06,173,181,174,7,430.0,417.1,125.0,138.27,256.98,7.17,25159.0,37.26,13.85,35028.78,51852.0
WO-000179,2025-01-22,2025-01,2025-W04,Morning,M01,P03,574,585,578,7,430.0,396.41,38.0,40.66,366.09,7.17,15210.0,53.08,13.42,21421.67,32368.0
WO-000180,2025-01-22,2025-01,2025-W04,Afternoon,M01,P01,370,338,333,5,430.0,389.85,62.0,69.2,367.66,7.17,14872.0,53.31,51.08,20972.06,31302.0
WO-000181,2025-01-22,2025-01,2025-W04,Morning,M02,P05,401,405,395,10,430.0,383.86,52.0,56.87,279.77,7.17,19440.0,40.57,17.93,26971.16,40290.0
WO-000182,2025-01-22,2025-01,2025-W04,Afternoon,M02,P02,272,265,259,6,430.0,368.38,74.0,83.41,253.37,7.17,15635.0,36.74,52.19,21876.6,32634.0
WO-000183,2025-01-22,2025-01,2025-W04,Morning,M03,P01,366,357,352,5,430.0,409.37,62.0,68.8,423.78,7.17,15708.0,61.45,50.32,22119.43,33088.0
WO-000184,2025-01-22,2025-01,2025-W04,Afternoon,M03,P03,591,551,543,8,430.0,369.84,38.0,40.27,402.81,7.17,14326.0,58.41,24.78,20231.35,30408.0
WO-000185,2025-01-22,2025-01,2025-W04,Morning,M04,P06,166,138,133,5,430.0,329.19,125.0,143.13,267.61,7.17,19182.0,38.8,142.82,26989.29,39634.0
WO-000186,2025-01-22,2025-01,2025-W04,Afternoon,M04,P06,172,137,131,6,430.0,334.22,125.0,146.37,257.69,7.17,19043.0,37.36,166.25,26821.28,39038.0
WO-000187,2025-01-22,2025-01,2025-W04,Morning,M05,P05,418,408,399,9,430.0,382.34,52.0,56.23,215.96,7.17,19584.0,31.31,12.81,27151.79,40698.0
WO-000188,2025-01-22,2025-01,2025-W04,Afternoon,M05,P06,181,157,150,7,430.0,365.39,125.0,139.64,198.39,7.17,21823.0,28.77,70.57,30517.01,44700.0
WO-000189,2025-01-22,2025-01,2025-W04,Morning,M06,P05,427,392,382,10,430.0,376.3,52.0,57.6,236.9,7.17,18816.0,34.35,12.71,26114.73,38964.0
WO-000190,2025-01-23,2025-01,2025-W04,Morning,M01,P02,294,286,280,6,430.0,376.93,74.0,79.08,327.16,7.17,16874.0,47.44,47.29,23562.39,35280.0
WO-000191,2025-01-23,2025-01,2025-W04,Afternoon,M01,P01,358,332,325,7,430.0,383.62,62.0,69.33,345.26,7.17,14608.0,50.06,80.86,20638.59,30550.0
WO-000192,2025-01-23,2025-01,2025-W04,Morning,M02,P01,358,332,328,4,430.0,383.11,62.0,69.24,273.85,7.17,14608.0,39.71,112.78,20660.15,30832.0
WO-000193,2025-01-23,2025-01,2025-W04,Afternoon,M02,P01,342,312,307,5,430.0,374.31,62.0,71.98,246.68,7.17,13728.0,35.77,55.83,19399.26,28858.0
WO-000194,2025-01-23,2025-01,2025-W04,Morning,M03,P01,339,331,327,4,430.0,374.86,62.0,67.95,402.14,7.17,14564.0,58.31,48.62,20554.6,30738.0
WO-000195,2025-01-23,2025-01,2025-W04,Afternoon,M03,P01,361,325,319,6,430.0,375.89,62.0,69.39,403.36,7.17,14300.0,58.49,17.36,20163.52,29986.0
WO-000196,2025-01-23,2025-01,2025-W04,Morning,M04,P03,573,453,443,10,430.0,328.68,38.0,43.53,265.81,7.17,11778.0,38.54,109.79,16817.5,24808.0
WO-000197,2025-01-23,2025-01,2025-W04,Afternoon,M04,P03,580,431,423,8,430.0,314.81,38.0,43.82,255.95,7.17,11206.0,37.11,82.2,16007.48,23688.0
WO-000198,2025-01-23,2025-01,2025-W04,Morning,M05,P04,217,220,217,3,430.0,385.83,95.0,105.23,207.45,7.17,21780.0,30.08,25.64,30123.39,45570.0
WO-000199,2025-01-23,2025-01,2025-W04,Afternoon,M05,P01,349,318,312,6,430.0,372.5,62.0,70.28,200.0,7.17,13992.0,29.0,13.38,19710.05,29328.0
WO-000200,2025-01-23,2025-01,2025-W04,Morning,M06,P05,426,426,414,12,430.0,397.1,52.0,55.93,243.09,7.17,20448.0,35.25,12.0,28324.91,42228.0
WO-000201,2025-01-23,2025-01,2025-W04,Afternoon,M06,P06,176,160,154,6,430.0,370.61,125.0,138.98,222.49,7.17,22240.0,32.26,12.0,31031.93,45892.0
WO-000202,2025-01-24,2025-01,2025-W04,Morning,M01,P03,543,578,571,7,430.0,406.1,38.0,42.16,379.89,7.17,15028.0,55.08,28.74,21190.49,31976.0
WO-000203,2025-01-24,2025-01,2025-W04,Afternoon,M01,P03,579,559,552,7,430.0,383.69,38.0,41.18,345.71,7.17,14534.0,50.13,57.77,20540.07,30912.0
WO-000204,2025-01-24,2025-01,2025-W04,Morning,M02,P05,425,387,380,7,430.0,380.18,52.0,58.94,275.45,7.17,18576.0,39.94,62.74,25845.35,38760.0
WO-000205,2025-01-24,2025-01,2025-W04,Afternoon,M02,P02,294,282,277,5,430.0,398.84,74.0,84.86,265.67,7.17,16638.0,38.52,12.14,23198.32,34902.0
WO-000206,2025-01-24,2025-01,2025-W04,Morning,M03,P03,566,557,551,6,430.0,374.33,38.0,40.32,403.18,7.17,14482.0,58.46,73.31,20492.94,30856.0
WO-000207,2025-01-24,2025-01,2025-W04,Afternoon,M03,P03,542,576,567,9,430.0,388.75,38.0,40.5,415.36,7.17,14976.0,60.23,32.47,21128.36,31752.0
WO-000208,2025-01-24,2025-01,2025-W04,Morning,M04,P04,233,169,164,5,430.0,312.22,95.0,110.85,265.1,7.17,16731.0,38.44,97.66,23369.77,34440.0
WO-000209,2025-01-24,2025-01,2025-W04,Afternoon,M04,P04,216,166,161,5,430.0,310.52,95.0,112.24,253.16,7.17,16434.0,36.71,93.79,22962.17,33810.0
WO-000210,2025-01-24,2025-01,2025-W04,Morning,M05,P06,170,167,161,6,430.0,385.98,125.0,138.67,217.43,7.17,23213.0,31.53,48.17,32397.36,47978.0
WO-000211,2025-01-24,2025-01,2025-W04,Afternoon,M05,P04,238,216,211,5,430.0,373.9,95.0,103.86,199.29,7.17,21384.0,28.9,23.75,29584.31,44310.0
WO-000212,2025-01-24,2025-01,2025-W04,Morning,M06,P04,218,225,220,5,430.0,391.76,95.0,104.47,239.24,7.17,22275.0,34.69,23.24,30795.6,46200.0
WO-000213,2025-01-24,2025-01,2025-W04,Afternoon,M06,P06,167,183,175,8,430.0,401.15,125.0,131.52,248.38,7.17,25437.0,36.02,40.68,35434.36,52150.0
WO-000214,2025-01-27,2025-01,2025-W05,Morning,M01,P01,366,339,334,5,430.0,380.62,62.0,67.37,332.06,7.17,14916.0,48.15,64.73,21040.54,31396.0
WO-000215,2025-01-27,2025-01,2025-W05,Afternoon,M01,P02,295,269,263,6,430.0,367.88,74.0,82.06,341.15,7.17,15871.0,49.47,109.74,22266.88,33138.0
WO-000216,2025-01-27,2025-01,2025-W05,Morning,M02,P01,359,346,339,7,430.0,385.67,62.0,66.88,280.97,7.17,15224.0,40.74,33.4,21421.8,31866.0
WO-000217,2025-01-27,2025-01,2025-W05,Afternoon,M02,P01,337,328,323,5,430.0,376.28,62.0,68.83,262.89,7.17,14432.0,38.12,48.66,20354.45,30362.0
WO-000218,2025-01-27,2025-01,2025-W05,Morning,M03,P03,554,592,580,12,430.0,385.34,38.0,39.05,415.14,7.17,15392.0,60.19,42.31,21706.17,32480.0
WO-000219,2025-01-27,2025-01,2025-W05,Afternoon,M03,P05,432,426,416,10,430.0,389.23,52.0,54.82,428.23,7.17,20448.0,62.09,32.9,28372.66,42432.0
WO-000220,2025-01-27,2025-01,2025-W05,Morning,M04,P03,600,429,423,6,430.0,301.58,38.0,42.18,251.2,7.17,11154.0,36.42,79.54,15933.13,23688.0
WO-000221,2025-01-27,2025-01,2025-W05,Afternoon,M04,P06,172,129,123,6,430.0,315.73,125.0,146.85,250.59,7.17,17931.0,36.34,84.67,25218.67,36654.0
WO-000222,2025-01-27,2025-01,2025-W05,Afternoon,M05,P04,215,208,203,5,430.0,365.8,95.0,105.52,203.42,7.17,20592.0,29.5,21.24,28510.4,42630.0
WO-000223,2025-01-27,2025-01,2025-W05,Morning,M06,P01,364,348,344,4,430.0,386.27,62.0,66.6,229.63,7.17,15312.0,33.3,49.4,21550.36,32336.0
WO-000224,2025-01-27,2025-01,2025-W05,Afternoon,M06,P06,170,172,166,6,430.0,393.89,125.0,137.4,236.36,7.17,23908.0,34.27,36.32,33338.26,49468.0
WO-000225,2025-01-28,2025-01,2025-W05,Morning,M01,P01,378,355,351,4,430.0,391.45,62.0,66.16,355.48,7.17,15620.0,51.55,58.91,21998.12,32994.0
WO-000226,2025-01-28,2025-01,2025-W05,Afternoon,M01,P03,567,508,500,8,430.0,373.5,38.0,44.11,334.15,7.17,13208.0,48.45,12.0,18682.12,28000.0
WO-000227,2025-01-28,2025-01,2025-W05,Morning,M02,P02,298,277,271,6,430.0,376.82,74.0,81.62,262.18,7.17,16343.0,38.02,52.33,22838.01,34146.0
WO-000228,2025-01-28,2025-01,2025-W05,Afternoon,M02,P05,415,392,383,9,430.0,384.72,52.0,58.89,253.31,7.17,18816.0,36.73,16.14,26120.54,39066.0
WO-000229,2025-01-28,2025-01,2025-W05,Morning,M03,P05,405,427,419,8,430.0,385.64,52.0,54.19,416.07,7.17,20496.0,60.33,35.26,28438.25,42738.0
WO-000230,2025-01-28,2025-01,2025-W05,Afternoon,M03,P01,332,339,335,4,430.0,381.28,62.0,67.48,410.95,7.17,14916.0,59.59,57.84,21045.09,31490.0
WO-000231,2025-01-28,2025-01,2025-W05,Morning,M04,P04,222,174,169,5,430.0,313.25,95.0,108.02,249.02,7.17,17226.0,36.11,128.18,24067.96,35490.0
WO-000232,2025-01-28,2025-01,2025-W05,Afternoon,M04,P03,541,424,416,8,430.0,309.52,38.0,43.8,249.75,7.17,11024.0,36.21,115.79,15791.67,23296.0
WO-000233,2025-01-28,2025-01,2025-W05,Morning,M05,P05,405,394,382,12,430.0,380.98,52.0,58.02,208.7,7.17,18912.0,30.26,15.59,26243.52,38964.0
WO-000234,2025-01-28,2025-01,2025-W05,Afternoon,M05,P06,191,166,160,6,430.0,374.71,125.0,135.44,214.17,7.17,23074.0,31.05,12.04,32170.76,47680.0
WO-000235,2025-01-28,2025-01,2025-W05,Morning,M06,P01,337,369,363,6,430.0,404.63,62.0,65.79,237.49,7.17,16236.0,34.44,71.62,22833.73,34122.0
WO-000236,2025-01-28,2025-01,2025-W05,Afternoon,M06,P01,344,353,348,5,430.0,400.65,62.0,68.1,244.67,7.17,15532.0,35.48,40.2,21843.34,32712.0
WO-000237,2025-01-29,2025-01,2025-W05,Morning,M01,P01,340,331,324,7,430.0,376.55,62.0,68.26,338.86,7.17,14564.0,49.14,15.96,20512.77,30456.0
WO-000238,2025-01-29,2025-01,2025-W05,Afternoon,M01,P03,564,526,522,4,430.0,383.08,38.0,43.7,356.14,7.17,13676.0,51.64,33.28,19345.59,29232.0
WO-000239,2025-01-29,2025-01,2025-W05,Morning,M02,P01,329,335,330,5,430.0,380.66,62.0,68.18,262.34,7.17,14740.0,38.04,12.27,20737.98,31020.0
WO-000240,2025-01-29,2025-01,2025-W05,Afternoon,M02,P05,432,397,390,7,430.0,389.11,52.0,58.81,269.24,7.17,19056.0,39.04,52.05,26483.75,39780.0
WO-000241,2025-01-29,2025-01,2025-W05,Morning,M03,P03,622,567,557,10,430.0,379.82,38.0,40.19,387.94,7.17,14742.0,56.25,23.39,20795.81,31192.0
WO-000242,2025-01-29,2025-01,2025-W05,Afternoon,M03,P05,401,405,392,13,430.0,382.13,52.0,56.61,398.36,7.17,19440.0,57.76,39.38,27009.81,39984.0
WO-000243,2025-01-29,2025-01,2025-W05,Morning,M04,P04,223,179,174,5,430.0,324.49,95.0,108.77,275.1,7.17,17721.0,39.89,100.42,24713.97,36540.0
WO-000244,2025-01-29,2025-01,2025-W05,Afternoon,M04,P06,163,132,126,6,430.0,315.98,125.0,143.63,252.27,7.17,18348.0,36.58,131.34,25835.58,37548.0
WO-000245,2025-01-29,2025-01,2025-W05,Morning,M05,P01,357,355,349,6,430.0,395.07,62.0,66.77,236.84,7.17,15620.0,34.34,12.0,21934.01,32806.0
WO-000246,2025-01-29,2025-01,2025-W05,Afternoon,M05,P06,177,156,150,6,430.0,371.44,125.0,142.86,199.93,7.17,21684.0,28.99,17.68,30274.33,44700.0
WO-000247,2025-01-29,2025-01,2025-W05,Morning,M06,P04,230,227,223,4,430.0,388.77,95.0,102.76,235.03,7.17,22473.0,34.08,110.85,31150.59,46830.0
WO-000248,2025-01-29,2025-01,2025-W05,Afternoon,M06,P01,356,363,357,6,430.0,403.72,62.0,66.73,240.03,7.17,15972.0,34.8,25.11,22427.59,33558.0
WO-000249,2025-01-30,2025-01,2025-W05,Morning,M01,P03,577,557,544,13,430.0,390.92,38.0,42.11,338.16,7.17,14482.0,49.03,12.0,20422.2,30464.0
WO-000250,2025-01-30,2025-01,2025-W05,Afternoon,M01,P01,365,325,319,6,430.0,364.81,62.0,67.35,317.18,7.17,14300.0,45.99,51.99,20185.65,29986.0
WO-000251,2025-01-30,2025-01,2025-W05,Morning,M02,P01,339,351,345,6,430.0,390.88,62.0,66.82,284.56,7.17,15444.0,41.26,56.98,21745.91,32430.0
WO-000252,2025-01-30,2025-01,2025-W05,Afternoon,M02,P02,298,296,289,7,430.0,392.28,74.0,79.52,286.28,7.17,17464.0,41.51,19.24,24328.41,36414.0
WO-000253,2025-01-30,2025-01,2025-W05,Morning,M03,P05,421,423,412,11,430.0,399.61,52.0,56.68,423.03,7.17,20304.0,61.34,56.52,28200.53,42024.0
WO-000254,2025-01-30,2025-01,2025-W05,Afternoon,M03,P05,424,394,383,11,430.0,373.53,52.0,56.88,382.24,7.17,18912.0,55.42,24.9,26277.99,39066.0
WO-000255,2025-01-30,2025-01,2025-W05,Morning,M04,P03,585,417,408,9,430.0,309.34,38.0,44.51,237.61,7.17,10842.0,34.45,81.76,15507.38,22848.0
WO-000256,2025-01-30,2025-01,2025-W05,Afternoon,M04,P06,178,141,135,6,430.0,337.81,125.0,143.75,263.44,7.17,19599.0,38.2,108.87,27524.73,40230.0
WO-000257,2025-01-30,2025-01,2025-W05,Morning,M05,P01,347,347,340,7,430.0,399.6,62.0,69.09,225.26,7.17,15268.0,32.66,55.48,21495.81,31960.0
WO-000258,2025-01-30,2025-01,2025-W05,Afternoon,M05,P05,435,360,350,10,430.0,368.52,52.0,61.42,200.03,7.17,17280.0,29.01,46.98,24063.65,35700.0
WO-000259,2025-01-30,2025-01,2025-W05,Morning,M06,P06,172,180,174,6,430.0,401.31,125.0,133.77,233.75,7.17,25020.0,33.89,16.77,34838.33,51852.0
WO-000260,2025-01-30,2025-01,2025-W05,Afternoon,M06,P01,352,357,351,6,430.0,405.88,62.0,68.21,246.49,7.17,15708.0,35.74,19.15,22062.56,32994.0
WO-000261,2025-01-31,2025-01,2025-W05,Morning,M01,P01,341,328,323,5,430.0,378.86,62.0,69.3,343.79,7.17,14432.0,49.85,67.76,20385.28,30362.0
WO-000262,2025-01-31,2025-01,2025-W05,Afternoon,M01,P03,564,510,499,11,430.0,373.92,38.0,43.99,340.32,7.17,13260.0,49.35,32.84,18774.85,27944.0
WO-000263,2025-01-31,2025-01,2025-W05,Morning,M02,P02,290,275,269,6,430.0,373.57,74.0,81.51,261.81,7.17,16225.0,37.96,32.91,22658.54,33894.0
WO-000264,2025-01-31,2025-01,2025-W05,Afternoon,M02,P05,427,380,369,11,430.0,356.48,52.0,56.29,257.65,7.17,18240.0,37.36,12.51,25337.53,37638.0
WO-000265,2025-01-31,2025-01,2025-W05,Morning,M03,P05,419,434,425,9,430.0,400.92,52.0,55.43,424.5,7.17,20832.0,61.55,12.0,28871.22,43350.0
WO-000266,2025-01-31,2025-01,2025-W05,Afternoon,M03,P01,331,341,335,6,430.0,384.46,62.0,67.65,406.13,7.17,15004.0,58.89,51.0,21157.55,31490.0
WO-000267,2025-01-31,2025-01,2025-W05,Morning,M04,P03,579,438,429,9,430.0,318.01,38.0,43.56,255.16,7.17,11388.0,37.0,111.64,16285.31,24024.0
WO-000268,2025-01-31,2025-01,2025-W05,Afternoon,M04,P06,191,126,119,7,430.0,311.23,125.0,148.21,246.89,7.17,17514.0,35.8,147.2,24710.67,35462.0
WO-000269,2025-01-31,2025-01,2025-W05,Morning,M05,P01,359,315,312,3,430.0,360.74,62.0,68.71,202.14,7.17,13860.0,29.31,28.95,19545.93,29328.0
WO-000270,2025-01-31,2025-01,2025-W05,Afternoon,M05,P06,184,145,140,5,430.0,339.49,125.0,140.48,188.1,7.17,20155.0,27.27,72.18,28237.12,41720.0
WO-000271,2025-01-31,2025-01,2025-W05,Morning,M06,P01,386,363,358,5,430.0,403.52,62.0,66.7,242.05,7.17,15972.0,35.1,30.26,22433.03,33652.0
WO-000272,2025-01-31,2025-01,2025-W05,Afternoon,M06,P06,169,169,162,7,430.0,379.96,125.0,134.9,236.61,7.17,23491.0,34.31,12.0,32743.97,48276.0
WO-000273,2025-02-03,2025-02,2025-W06,Morning,M01,P02,314,279,273,6,430.0,380.53,74.0,81.83,351.75,7.17,16461.0,51.0,12.0,22970.67,34398.0
WO-000274,2025-02-03,2025-02,2025-W06,Afternoon,M01,P02,299,273,268,5,430.0,377.42,74.0,82.95,343.05,7.17,16107.0,49.74,28.68,22506.09,33768.0
WO-000275,2025-02-03,2025-02,2025-W06,Morning,M02,P02,290,293,286,7,430.0,399.79,74.0,81.87,274.52,7.17,17287.0,39.81,15.48,24082.96,36036.0
WO-000276,2025-02-03,2025-02,2025-W06,Afternoon,M02,P05,458,374,365,9,430.0,376.56,52.0,60.41,254.89,7.17,17952.0,36.96,21.4,24956.02,37230.0
WO-000277,2025-02-03,2025-02,2025-W06,Morning,M03,P05,454,414,405,9,430.0,389.24,52.0,56.41,408.79,7.17,19872.0,59.27,73.29,27630.23,41310.0
WO-000278,2025-02-03,2025-02,2025-W06,Afternoon,M03,P03,605,550,541,9,430.0,384.78,38.0,41.98,399.82,7.17,14300.0,57.97,12.69,20183.33,30296.0
WO-000279,2025-02-03,2025-02,2025-W06,Morning,M04,P03,556,429,420,9,430.0,312.34,38.0,43.68,255.84,7.17,11154.0,37.1,70.26,15924.52,23520.0
WO-000280,2025-02-03,2025-02,2025-W06,Afternoon,M04,P04,247,165,159,6,430.0,306.49,95.0,111.45,254.15,7.17,16335.0,36.85,84.46,22818.98,33390.0
WO-000281,2025-02-03,2025-02,2025-W06,Morning,M05,P06,187,163,156,7,430.0,372.54,125.0,137.13,210.01,7.17,22657.0,30.45,59.47,31647.59,46488.0
WO-000282,2025-02-03,2025-02,2025-W06,Afternoon,M05,P06,180,152,147,5,430.0,374.91,125.0,147.99,206.16,7.17,21128.0,29.89,39.11,29536.67,43806.0
WO-000283,2025-02-03,2025-02,2025-W06,Morning,M06,P04,245,232,226,6,430.0,402.94,95.0,104.21,236.05,7.17,22968.0,34.23,36.18,31746.07,47460.0
WO-000284,2025-02-03,2025-02,2025-W06,Afternoon,M06,P05,452,424,412,12,430.0,403.84,52.0,57.15,231.99,7.17,20352.0,33.64,23.32,28204.63,42024.0
WO-000285,2025-02-04,2025-02,2025-W06,Morning,M01,P03,591,574,566,8,430.0,397.96,38.0,41.6,360.27,7.17,14924.0,52.24,55.6,21072.5,31696.0
WO-000286,2025-02-04,2025-02,2025-W06,Morning,M02,P05,437,392,382,10,430.0,377.41,52.0,57.77,260.21,7.17,18816.0,37.73,46.31,26151.71,38964.0
WO-000287,2025-02-04,2025-02,2025-W06,Afternoon,M02,P02,303,271,265,6,430.0,384.66,74.0,85.17,279.67,7.17,15989.0,40.55,33.79,22342.01,33390.0
WO-000288,2025-02-04,2025-02,2025-W06,Morning,M03,P05,444,400,390,10,430.0,370.54,52.0,55.58,386.67,7.17,19200.0,56.07,26.05,26669.78,39780.0
WO-000289,2025-02-04,2025-02,2025-W06,Afternoon,M03,P05,453,396,388,8,430.0,372.73,52.0,56.47,379.96,7.17,19008.0,55.09,19.56,26402.32,39576.0
WO-000290,2025-02-04,2025-02,2025-W06,Morning,M04,P06,185,134,128,6,430.0,329.82,125.0,147.68,253.45,7.17,18626.0,36.75,64.64,26149.05,38144.0
WO-000291,2025-02-04,2025-02,2025-W06,Afternoon,M04,P03,564,457,445,12,430.0,322.52,38.0,42.34,271.28,7.17,11882.0,39.34,92.16,16942.66,24920.0
WO-000292,2025-02-04,2025-02,2025-W06,Morning,M05,P06,179,163,158,5,430.0,379.41,125.0,139.66,201.4,7.17,22657.0,29.2,16.55,31603.42,47084.0
WO-000293,2025-02-04,2025-02,2025-W06,Afternoon,M05,P05,446,393,383,10,430.0,375.4,52.0,57.31,209.44,7.17,18864.0,30.37,27.24,26190.27,39066.0
WO-000294,2025-02-04,2025-02,2025-W06,Morning,M06,P04,234,237,232,5,430.0,397.8,95.0,100.71,238.88,7.17,23463.0,34.64,132.82,32513.12,48720.0
WO-000295,2025-02-04,2025-02,2025-W06,Afternoon,M06,P04,245,224,219,5,430.0,395.4,95.0,105.91,241.7,7.17,22176.0,35.05,57.29,30696.0,45990.0
WO-000296,2025-02-05,2025-02,2025-W06,Morning,M01,P03,606,547,539,8,430.0,386.57,38.0,42.4,342.67,7.17,14222.0,49.69,74.33,20130.18,30184.0
WO-000297,2025-02-05,2025-02,2025-W06,Afternoon,M01,P03,614,552,545,7,430.0,387.16,38.0,42.08,346.17,7.17,14352.0,50.19,49.91,20283.77,30520.0
WO-000298,2025-02-05,2025-02,2025-W06,Morning,M02,P01,380,326,322,4,430.0,379.03,62.0,69.76,266.08,7.17,14344.0,38.58,56.47,20242.72,30268.0
WO-000299,2025-02-05,2025-02,2025-W06,Afternoon,M02,P02,300,266,259,7,430.0,362.38,74.0,81.74,251.97,7.17,15694.0,36.54,43.22,21947.42,32634.0
WO-000300,2025-02-05,2025-02,2025-W06,Morning,M03,P03,569,540,533,7,430.0,372.2,38.0,41.36,394.54,7.17,14040.0,57.21,12.0,19826.87,29848.0
WO-000301,2025-02-05,2025-02,2025-W06,Afternoon,M03,P05,406,404,393,11,430.0,374.24,52.0,55.58,393.04,7.17,19392.0,56.99,36.98,26941.64,40086.0
WO-000302,2025-02-05,2025-02,2025-W06,Morning,M04,P03,579,425,417,8,430.0,309.27,38.0,43.66,249.27,7.17,11050.0,36.14,90.96,15802.27,23352.0
WO-000303,2025-02-05,2025-02,2025-W06,Afternoon,M04,P04,241,157,152,5,430.0,295.88,95.0,113.08,243.01,7.17,15543.0,35.24,84.9,21745.8,31920.0
WO-000304,2025-02-05,2025-02,2025-W06,Morning,M05,P04,231,216,211,5,430.0,373.51,95.0,103.75,209.19,7.17,21384.0,30.33,37.43,29599.43,44310.0
WO-000305,2025-02-05,2025-02,2025-W06,Afternoon,M05,P04,247,203,199,4,430.0,363.15,95.0,107.33,201.16,7.17,20097.0,29.17,88.15,27906.99,41790.0
WO-000306,2025-02-05,2025-02,2025-W06,Morning,M06,P05,455,442,433,9,430.0,404.38,52.0,54.89,244.44,7.17,21216.0,35.44,19.81,29372.92,44166.0
