event_id,order_id,date,shift,machine_id,category,reason,duration_min,planned
DT-0000307,WO-000136,2025-01-16,Afternoon,M03,Planned,Preventive maintenance,31.42,1
DT-0000308,WO-000137,2025-01-16,Morning,M04,Changeover,Fixture setup,9.97,0
DT-0000309,WO-000137,2025-01-16,Morning,M04,Changeover,Fixture setup,20.56,0
DT-0000310,WO-000137,2025-01-16,Morning,M04,Breakdown,Wire feeder fault,25.07,0
DT-0000311,WO-000137,2025-01-16,Morning,M04,Changeover,Planned changeover,37.37,1
DT-0000312,WO-000137,2025-01-16,Morning,M04,Breakdown,Wire feeder fault,10.44,0
DT-0000313,WO-000138,2025-01-16,Afternoon,M04,Changeover,Fixture setup,30.67,0
DT-0000314,WO-000138,2025-01-16,Afternoon,M04,Planned,Calibration,60.01,1
DT-0000315,WO-000138,2025-01-16,Afternoon,M04,Breakdown,Mechanical fault,17.26,0
DT-0000316,WO-000139,2025-01-16,Morning,M05,Material,Material shortage,17.93,0
DT-0000317,WO-000139,2025-01-16,Morning,M05,Changeover,Tooling change,33.42,0
DT-0000318,WO-000140,2025-01-16,Afternoon,M05,Process,Parameter adjustment,50.34,0
DT-0000319,WO-000141,2025-01-16,Morning,M06,Material,Material shortage,25.21,0
DT-0000320,WO-000142,2025-01-16,Afternoon,M06,Changeover,Tooling change,0.95,0
DT-0000321,WO-000142,2025-01-16,Afternoon,M06,Breakdown,Sensor fault,4.98,0
DT-0000322,WO-000142,2025-01-16,Afternoon,M06,Process,Parameter adjustment,6.97,0
DT-0000323,WO-000143,2025-01-17,Morning,M01,Breakdown,Mechanical fault,9.77,0
DT-0000324,WO-000143,2025-01-17,Morning,M01,Breakdown,Mechanical fault,27.16,0
DT-0000325,WO-000144,2025-01-17,Afternoon,M01,Process,Parameter adjustment,21.31,0
DT-0000326,WO-000144,2025-01-17,Afternoon,M01,Planned,Preventive maintenance,13.57,1
DT-0000327,WO-000145,2025-01-17,Morning,M02,Changeover,Tooling change,10.08,0
DT-0000328,WO-000145,2025-01-17,Morning,M02,Planned,Preventive maintenance,33.07,1
DT-0000329,WO-000146,2025-01-17,Afternoon,M02,Breakdown,Mechanical fault,18.13,0
DT-0000330,WO-000146,2025-01-17,Afternoon,M02,Microstop,Material jam,8.67,0
DT-0000331,WO-000146,2025-01-17,Afternoon,M02,Process,Parameter adjustment,22.85,0
DT-0000332,WO-000147,2025-01-17,Morning,M03,Microstop,Vision retry,30.59,0
DT-0000333,WO-000148,2025-01-17,Afternoon,M03,Breakdown,Mechanical fault,4.21,0
DT-0000334,WO-000148,2025-01-17,Afternoon,M03,Process,Parameter adjustment,25.08,0
DT-0000335,WO-000148,2025-01-17,Afternoon,M03,Material,Material shortage,20.89,0
DT-0000336,WO-000149,2025-01-17,Morning,M04,Microstop,Material jam,107.59,0
DT-0000337,WO-000150,2025-01-17,Afternoon,M04,Breakdown,Robot recovery,55.8,0
DT-0000338,WO-000150,2025-01-17,Afternoon,M04,Changeover,Fixture setup,65.41,0
DT-0000339,WO-000151,2025-01-17,Morning,M05,Planned,Calibration,32.0,1
DT-0000340,WO-000151,2025-01-17,Morning,M05,Microstop,Vision retry,27.59,0
DT-0000341,WO-000152,2025-01-17,Afternoon,M05,Material,Material shortage,9.43,0
DT-0000342,WO-000152,2025-01-17,Afternoon,M05,Changeover,Planned changeover,44.96,1
DT-0000343,WO-000153,2025-01-17,Morning,M06,Microstop,Material jam,27.11,0
DT-0000344,WO-000154,2025-01-17,Afternoon,M06,Planned,Preventive maintenance,54.83,1
DT-0000345,WO-000155,2025-01-20,Morning,M01,Microstop,Material jam,65.36,0
DT-0000346,WO-000156,2025-01-20,Afternoon,M01,Breakdown,Sensor fault,2.05,0
DT-0000347,WO-000156,2025-01-20,Afternoon,M01,Process,Parameter adjustment,75.39,0
DT-0000348,WO-000156,2025-01-20,Afternoon,M01,Breakdown,Sensor fault,1.0,0
DT-0000349,WO-000157,2025-01-20,Morning,M02,Changeover,Tooling change,3.77,0
DT-0000350,WO-000157,2025-01-20,Morning,M02,Changeover,Tooling change,22.43,0
DT-0000351,WO-000157,2025-01-20,Morning,M02,Material,Material shortage,33.04,0
DT-0000352,WO-000157,2025-01-20,Morning,M02,Breakdown,Mechanical fault,3.48,0
DT-0000353,WO-000158,2025-01-20,Afternoon,M02,Planned,Calibration,2.25,1
DT-0000354,WO-000158,2025-01-20,Afternoon,M02,Microstop,Material jam,50.93,0
DT-0000355,WO-000158,2025-01-20,Afternoon,M02,Breakdown,Mechanical fault,10.6,0
DT-0000356,WO-000159,2025-01-20,Morning,M03,Material,Material shortage,49.42,0
DT-0000357,WO-000159,2025-01-20,Morning,M03,Changeover,Tooling change,10.44,0
DT-0000358,WO-000160,2025-01-20,Afternoon,M03,Breakdown,Mechanical fault,10.01,0
DT-0000359,WO-000160,2025-01-20,Afternoon,M03,Microstop,Vision retry,8.79,0
DT-0000360,WO-000160,2025-01-20,Afternoon,M03,Changeover,Tooling change,27.83,0
DT-0000361,WO-000160,2025-01-20,Afternoon,M03,Microstop,Material jam,7.2,0
DT-0000362,WO-000161,2025-01-20,Morning,M04,Breakdown,Robot recovery,42.0,0
DT-0000363,WO-000161,2025-01-20,Morning,M04,Changeover,Fixture setup,4.3,0
DT-0000364,WO-000161,2025-01-20,Morning,M04,Microstop,Torch cleaning,69.98,0
DT-0000365,WO-000162,2025-01-20,Afternoon,M04,Changeover,Planned changeover,65.02,1
DT-0000366,WO-000162,2025-01-20,Afternoon,M04,Changeover,Fixture setup,46.21,0
DT-0000367,WO-000163,2025-01-20,Morning,M05,Microstop,Vision retry,24.87,0
DT-0000368,WO-000163,2025-01-20,Morning,M05,Microstop,Material jam,40.42,0
DT-0000369,WO-000164,2025-01-20,Afternoon,M05,Process,Parameter adjustment,60.45,0
DT-0000370,WO-000165,2025-01-20,Morning,M06,Planned,Calibration,5.01,1
DT-0000371,WO-000165,2025-01-20,Morning,M06,Material,Material shortage,12.87,0
DT-0000372,WO-000165,2025-01-20,Morning,M06,Process,Parameter adjustment,2.59,0
DT-0000373,WO-000166,2025-01-20,Afternoon,M06,Planned,Preventive maintenance,14.08,1
DT-0000374,WO-000166,2025-01-20,Afternoon,M06,Microstop,Material jam,8.65,0
DT-0000375,WO-000166,2025-01-20,Afternoon,M06,Microstop,Material jam,9.85,0
DT-0000376,WO-000167,2025-01-21,Morning,M01,Breakdown,Mechanical fault,45.62,0
DT-0000377,WO-000168,2025-01-21,Afternoon,M01,Planned,Calibration,7.2,1
DT-0000378,WO-000168,2025-01-21,Afternoon,M01,Process,Parameter adjustment,56.25,0
DT-0000379,WO-000169,2025-01-21,Morning,M02,Breakdown,Mechanical fault,27.29,0
DT-0000380,WO-000169,2025-01-21,Morning,M02,Breakdown,Mechanical fault,4.6,0
DT-0000381,WO-000169,2025-01-21,Morning,M02,Breakdown,Mechanical fault,20.59,0
DT-0000382,WO-000170,2025-01-21,Afternoon,M02,Changeover,Tooling change,16.28,0
DT-0000383,WO-000170,2025-01-21,Afternoon,M02,Microstop,Material jam,22.9,0
DT-0000384,WO-000170,2025-01-21,Afternoon,M02,Material,Material shortage,8.14,0
DT-0000385,WO-000170,2025-01-21,Afternoon,M02,Microstop,Material jam,1.0,0
DT-0000386,WO-000171,2025-01-21,Morning,M03,Breakdown,Mechanical fault,32.79,0
DT-0000387,WO-000172,2025-01-21,Afternoon,M03,Planned,Preventive maintenance,36.49,1
DT-0000388,WO-000172,2025-01-21,Afternoon,M03,Planned,Preventive maintenance,7.48,1
DT-0000389,WO-000173,2025-01-21,Morning,M04,Breakdown,Robot recovery,33.36,0
DT-0000390,WO-000173,2025-01-21,Morning,M04,Breakdown,Robot recovery,28.82,0
DT-0000391,WO-000173,2025-01-21,Morning,M04,Breakdown,Robot recovery,48.27,0
DT-0000392,WO-000174,2025-01-21,Afternoon,M04,Breakdown,Mechanical fault,26.47,0
DT-0000393,WO-000174,2025-01-21,Afternoon,M04,Changeover,Fixture setup,89.1,0
DT-0000394,WO-000175,2025-01-21,Morning,M05,Changeover,Planned changeover,24.3,1
DT-0000395,WO-000175,2025-01-21,Morning,M05,Changeover,Tooling change,37.5,0
DT-0000396,WO-000175,2025-01-21,Morning,M05,Process,Parameter adjustment,5.25,0
DT-0000397,WO-000176,2025-01-21,Afternoon,M05,Planned,Preventive maintenance,33.26,1
DT-0000398,WO-000176,2025-01-21,Afternoon,M05,Breakdown,Mechanical fault,32.6,0
DT-0000399,WO-000177,2025-01-21,Morning,M06,Process,Parameter adjustment,3.58,0
DT-0000400,WO-000177,2025-01-21,Morning,M06,Breakdown,Mechanical fault,7.97,0
DT-0000401,WO-000177,2025-01-21,Morning,M06,Microstop,Material jam,12.86,0
DT-0000402,WO-000178,2025-01-21,Afternoon,M06,Changeover,Tooling change,0.95,0
DT-0000403,WO-000178,2025-01-21,Afternoon,M06,Microstop,Vision retry,11.95,0
DT-0000404,WO-000179,2025-01-22,Morning,M01,Breakdown,Sensor fault,33.59,0
DT-0000405,WO-000180,2025-01-22,Afternoon,M01,Process,Parameter adjustment,12.14,0
DT-0000406,WO-000180,2025-01-22,Afternoon,M01,Breakdown,Mechanical fault,28.01,0
DT-0000407,WO-000181,2025-01-22,Morning,M02,Microstop,Vision retry,29.22,0
DT-0000408,WO-000181,2025-01-22,Morning,M02,Process,Parameter adjustment,16.92,0
DT-0000409,WO-000182,2025-01-22,Afternoon,M02,Planned,Preventive maintenance,6.39,1
DT-0000410,WO-000182,2025-01-22,Afternoon,M02,Breakdown,Sensor fault,25.88,0
DT-0000411,WO-000182,2025-01-22,Afternoon,M02,Breakdown,Sensor fault,29.35,0
DT-0000412,WO-000183,2025-01-22,Morning,M03,Changeover,Tooling change,4.7,0
DT-0000413,WO-000183,2025-01-22,Morning,M03,Planned,Calibration,5.81,1
DT-0000414,WO-000183,2025-01-22,Morning,M03,Breakdown,Mechanical fault,10.13,0
DT-0000415,WO-000184,2025-01-22,Afternoon,M03,Changeover,Planned changeover,59.16,1
DT-0000416,WO-000184,2025-01-22,Afternoon,M03,Material,Material shortage,1.0,0
DT-0000417,WO-000185,2025-01-22,Morning,M04,Changeover,Fixture setup,28.19,0
DT-0000418,WO-000185,2025-01-22,Morning,M04,Changeover,Planned changeover,72.62,1
DT-0000419,WO-000186,2025-01-22,Afternoon,M04,Process,Weld parameter adjustment,42.87,0
DT-0000420,WO-000186,2025-01-22,Afternoon,M04,Breakdown,Robot recovery,52.92,0
DT-0000421,WO-000187,2025-01-22,Morning,M05,Microstop,Vision retry,29.47,0
DT-0000422,WO-000187,2025-01-22,Morning,M05,Microstop,Vision retry,2.27,0
DT-0000423,WO-000187,2025-01-22,Morning,M05,Planned,Preventive maintenance,8.52,1
DT-0000424,WO-000187,2025-01-22,Morning,M05,Microstop,Material jam,7.39,0
DT-0000425,WO-000188,2025-01-22,Afternoon,M05,Microstop,Material jam,64.61,0
DT-0000426,WO-000189,2025-01-22,Morning,M06,Microstop,Material jam,21.82,0
DT-0000427,WO-000189,2025-01-22,Morning,M06,Process,Parameter adjustment,28.85,0
DT-0000428,WO-000189,2025-01-22,Morning,M06,Planned,Preventive maintenance,3.03,1
DT-0000429,WO-000190,2025-01-23,Morning,M01,Microstop,Material jam,4.92,0
DT-0000430,WO-000190,2025-01-23,Morning,M01,Planned,Preventive maintenance,14.32,1
DT-0000431,WO-000190,2025-01-23,Morning,M01,Process,Parameter adjustment,33.82,0
DT-0000432,WO-000191,2025-01-23,Afternoon,M01,Microstop,Material jam,42.14,0
DT-0000433,WO-000191,2025-01-23,Afternoon,M01,Changeover,Planned changeover,4.23,1
DT-0000434,WO-000192,2025-01-23,Morning,M02,Material,Material shortage,42.16,0
DT-0000435,WO-000192,2025-01-23,Morning,M02,Material,Material shortage,4.74,0
DT-0000436,WO-000193,2025-01-23,Afternoon,M02,Changeover,Tooling change,8.91,0
DT-0000437,WO-000193,2025-01-23,Afternoon,M02,Material,Material shortage,46.78,0
DT-0000438,WO-000194,2025-01-23,Morning,M03,Process,Parameter adjustment,44.16,0
DT-0000439,WO-000194,2025-01-23,Morning,M03,Process,Parameter adjustment,10.98,0
DT-0000440,WO-000195,2025-01-23,Afternoon,M03,Changeover,Tooling change,14.84,0
DT-0000441,WO-000195,2025-01-23,Afternoon,M03,Breakdown,Sensor fault,10.06,0
DT-0000442,WO-000195,2025-01-23,Afternoon,M03,Process,Parameter adjustment,29.21,0
DT-0000443,WO-000196,2025-01-23,Morning,M04,Breakdown,Mechanical fault,23.72,0
DT-0000444,WO-000196,2025-01-23,Morning,M04,Changeover,Fixture setup,27.41,0
DT-0000445,WO-000196,2025-01-23,Morning,M04,Changeover,Fixture setup,22.92,0
DT-0000446,WO-000196,2025-01-23,Morning,M04,Microstop,Material jam,16.11,0
DT-0000447,WO-000196,2025-01-23,Morning,M04,Changeover,Fixture setup,11.15,0
DT-0000448,WO-000197,2025-01-23,Afternoon,M04,Changeover,Fixture setup,76.73,0
DT-0000449,WO-000197,2025-01-23,Afternoon,M04,Process,Weld parameter adjustment,38.46,0
DT-0000450,WO-000198,2025-01-23,Morning,M05,Breakdown,Sensor fault,22.34,0
DT-0000451,WO-000198,2025-01-23,Morning,M05,Microstop,Vision retry,19.01,0
DT-0000452,WO-000198,2025-01-23,Morning,M05,Microstop,Material jam,2.82,0
DT-0000453,WO-000199,2025-01-23,Afternoon,M05,Planned,Preventive maintenance,15.16,1
DT-0000454,WO-000199,2025-01-23,Afternoon,M05,Changeover,Tooling change,42.34,0
DT-0000455,WO-000200,2025-01-23,Morning,M06,Planned,Preventive maintenance,32.9,1
DT-0000456,WO-000201,2025-01-23,Afternoon,M06,Breakdown,Mechanical fault,12.19,0
DT-0000457,WO-000201,2025-01-23,Afternoon,M06,Breakdown,Sensor fault,47.19,0
DT-0000458,WO-000202,2025-01-24,Morning,M01,Breakdown,Mechanical fault,23.9,0
DT-0000459,WO-000203,2025-01-24,Afternoon,M01,Breakdown,Mechanical fault,46.31,0
DT-0000460,WO-000204,2025-01-24,Morning,M02,Material,Material shortage,38.93,0
DT-0000461,WO-000204,2025-01-24,Morning,M02,Changeover,Tooling change,10.89,0
DT-0000462,WO-000205,2025-01-24,Afternoon,M02,Microstop,Vision retry,27.37,0
DT-0000463,WO-000205,2025-01-24,Afternoon,M02,Changeover,Tooling change,3.79,0
DT-0000464,WO-000206,2025-01-24,Morning,M03,Planned,Preventive maintenance,25.91,1
DT-0000465,WO-000206,2025-01-24,Morning,M03,Microstop,Vision retry,2.35,0
DT-0000466,WO-000206,2025-01-24,Morning,M03,Planned,Preventive maintenance,27.4,1
DT-0000467,WO-000207,2025-01-24,Afternoon,M03,Process,Parameter adjustment,19.55,0
DT-0000468,WO-000207,2025-01-24,Afternoon,M03,Process,Parameter adjustment,2.34,0
DT-0000469,WO-000207,2025-01-24,Afternoon,M03,Planned,Calibration,5.55,1
DT-0000470,WO-000207,2025-01-24,Afternoon,M03,Breakdown,Sensor fault,3.48,0
DT-0000471,WO-000207,2025-01-24,Afternoon,M03,Microstop,Vision retry,10.32,0
DT-0000472,WO-000208,2025-01-24,Morning,M04,Changeover,Fixture setup,53.4,0
DT-0000473,WO-000208,2025-01-24,Morning,M04,Process,Weld parameter adjustment,64.37,0
DT-0000474,WO-000209,2025-01-24,Afternoon,M04,Microstop,Torch cleaning,8.5,0
DT-0000475,WO-000209,2025-01-24,Afternoon,M04,Planned,Preventive maintenance,38.5,1
DT-0000476,WO-000209,2025-01-24,Afternoon,M04,Material,Material shortage,51.48,0
DT-0000477,WO-000209,2025-01-24,Afternoon,M04,Changeover,Fixture setup,21.01,0
DT-0000478,WO-000210,2025-01-24,Morning,M05,Planned,Calibration,8.98,1
DT-0000479,WO-000210,2025-01-24,Morning,M05,Microstop,Vision retry,24.58,0
DT-0000480,WO-000210,2025-01-24,Morning,M05,Breakdown,Mechanical fault,10.46,0
DT-0000481,WO-000211,2025-01-24,Afternoon,M05,Changeover,Tooling change,19.01,0
DT-0000482,WO-000211,2025-01-24,Afternoon,M05,Process,Parameter adjustment,37.09,0
DT-0000483,WO-000212,2025-01-24,Morning,M06,Process,Parameter adjustment,14.89,0
DT-0000484,WO-000212,2025-01-24,Morning,M06,Microstop,Vision retry,23.35,0
DT-0000485,WO-000213,2025-01-24,Afternoon,M06,Microstop,Material jam,5.69,0
DT-0000486,WO-000213,2025-01-24,Afternoon,M06,Planned,Calibration,0.97,1
DT-0000487,WO-000213,2025-01-24,Afternoon,M06,Microstop,Material jam,22.19,0
DT-0000488,WO-000214,2025-01-27,Morning,M01,Microstop,Material jam,1.57,0
DT-0000489,WO-000214,2025-01-27,Morning,M01,Breakdown,Sensor fault,0.99,0
DT-0000490,WO-000214,2025-01-27,Morning,M01,Breakdown,Mechanical fault,46.82,0
DT-0000491,WO-000215,2025-01-27,Afternoon,M01,Microstop,Material jam,23.4,0
DT-0000492,WO-000215,2025-01-27,Afternoon,M01,Process,Parameter adjustment,19.49,0
DT-0000493,WO-000215,2025-01-27,Afternoon,M01,Microstop,Vision retry,19.23,0
DT-0000494,WO-000216,2025-01-27,Morning,M02,Material,Material shortage,1.94,0
DT-0000495,WO-000216,2025-01-27,Morning,M02,Process,Parameter adjustment,42.38,0
DT-0000496,WO-000217,2025-01-27,Afternoon,M02,Breakdown,Mechanical fault,12.1,0
DT-0000497,WO-000217,2025-01-27,Afternoon,M02,Planned,Preventive maintenance,6.1,1
DT-0000498,WO-000217,2025-01-27,Afternoon,M02,Microstop,Material jam,35.52,0
DT-0000499,WO-000218,2025-01-27,Morning,M03,Process,Parameter adjustment,30.04,0
DT-0000500,WO-000218,2025-01-27,Morning,M03,Process,Parameter adjustment,7.47,0
DT-0000501,WO-000218,2025-01-27,Morning,M03,Changeover,Planned changeover,7.16,1
DT-0000502,WO-000219,2025-01-27,Afternoon,M03,Process,Parameter adjustment,40.77,0
DT-0000503,WO-000220,2025-01-27,Morning,M04,Planned,Calibration,48.75,1
DT-0000504,WO-000220,2025-01-27,Morning,M04,Changeover,Fixture setup,79.67,0
DT-0000505,WO-000221,2025-01-27,Afternoon,M04,Breakdown,Robot recovery,40.44,0
DT-0000506,WO-000221,2025-01-27,Afternoon,M04,Changeover,Fixture setup,49.52,0
DT-0000507,WO-000221,2025-01-27,Afternoon,M04,Planned,Calibration,24.31,1
DT-0000508,WO-000222,2025-01-27,Afternoon,M05,Breakdown,Mechanical fault,56.03,0
DT-0000509,WO-000222,2025-01-27,Afternoon,M05,Process,Parameter adjustment,8.17,0
DT-0000510,WO-000223,2025-01-27,Morning,M06,Material,Material shortage,43.73,0
DT-0000511,WO-000224,2025-01-27,Afternoon,M06,Breakdown,Sensor fault,36.11,0
DT-0000512,WO-000225,2025-01-28,Morning,M01,Breakdown,Sensor fault,34.81,0
DT-0000513,WO-000225,2025-01-28,Morning,M01,Changeover,Planned changeover,3.74,1
DT-0000514,WO-000226,2025-01-28,Afternoon,M01,Breakdown,Mechanical fault,56.5,0
DT-0000515,WO-000227,2025-01-28,Morning,M02,Process,Parameter adjustment,8.78,0
DT-0000516,WO-000227,2025-01-28,Morning,M02,Microstop,Vision retry,31.02,0
DT-0000517,WO-000227,2025-01-28,Morning,M02,Process,Parameter adjustment,13.38,0
DT-0000518,WO-000228,2025-01-28,Afternoon,M02,Process,Parameter adjustment,36.48,0
DT-0000519,WO-000228,2025-01-28,Afternoon,M02,Breakdown,Sensor fault,2.84,0
DT-0000520,WO-000228,2025-01-28,Afternoon,M02,Breakdown,Sensor fault,5.97,0
DT-0000521,WO-000229,2025-01-28,Morning,M03,Microstop,Vision retry,44.36,0
DT-0000522,WO-000230,2025-01-28,Afternoon,M03,Breakdown,Sensor fault,27.72,0
DT-0000523,WO-000230,2025-01-28,Afternoon,M03,Breakdown,Sensor fault,21.0,0
DT-0000524,WO-000231,2025-01-28,Morning,M04,Planned,Preventive maintenance,27.52,1
DT-0000525,WO-000231,2025-01-28,Morning,M04,Changeover,Fixture setup,39.32,0
DT-0000526,WO-000231,2025-01-28,Morning,M04,Changeover,Fixture setup,19.55,0
DT-0000527,WO-000231,2025-01-28,Morning,M04,Breakdown,Robot recovery,30.37,0
DT-0000528,WO-000232,2025-01-28,Afternoon,M04,Changeover,Planned changeover,120.48,1
DT-0000529,WO-000233,2025-01-28,Morning,M05,Microstop,Vision retry,8.77,0
DT-0000530,WO-000233,2025-01-28,Morning,M05,Planned,Preventive maintenance,7.83,1
DT-0000531,WO-000233,2025-01-28,Morning,M05,Breakdown,Sensor fault,0.99,0
DT-0000532,WO-000233,2025-01-28,Morning,M05,Microstop,Vision retry,23.45,0
DT-0000533,WO-000233,2025-01-28,Morning,M05,Planned,Calibration,7.99,1
DT-0000534,WO-000234,2025-01-28,Afternoon,M05,Process,Parameter adjustment,55.29,0
DT-0000535,WO-000235,2025-01-28,Morning,M06,Planned,Preventive maintenance,15.22,1
DT-0000536,WO-000235,2025-01-28,Morning,M06,Microstop,Vision retry,10.16,0
DT-0000537,WO-000236,2025-01-28,Afternoon,M06,Microstop,Material jam,7.33,0
DT-0000538,WO-000236,2025-01-28,Afternoon,M06,Material,Material shortage,22.02,0
DT-0000539,WO-000237,2025-01-29,Morning,M01,Changeover,Tooling change,53.45,0
DT-0000540,WO-000238,2025-01-29,Afternoon,M01,Planned,Preventive maintenance,1.0,1
DT-0000541,WO-000238,2025-01-29,Afternoon,M01,Changeover,Tooling change,15.89,0
DT-0000542,WO-000238,2025-01-29,Afternoon,M01,Microstop,Material jam,30.03,0
DT-0000543,WO-000239,2025-01-29,Morning,M02,Breakdown,Mechanical fault,12.95,0
DT-0000544,WO-000239,2025-01-29,Morning,M02,Process,Parameter adjustment,13.29,0
DT-0000545,WO-000239,2025-01-29,Morning,M02,Microstop,Material jam,23.1,0
DT-0000546,WO-000240,2025-01-29,Afternoon,M02,Breakdown,Sensor fault,7.26,0
DT-0000547,WO-000240,2025-01-29,Afternoon,M02,Microstop,Material jam,28.45,0
DT-0000548,WO-000240,2025-01-29,Afternoon,M02,Microstop,Material jam,2.06,0
DT-0000549,WO-000240,2025-01-29,Afternoon,M02,Changeover,Planned changeover,3.12,1
DT-0000550,WO-000241,2025-01-29,Morning,M03,Process,Parameter adjustment,4.3,0
DT-0000551,WO-000241,2025-01-29,Morning,M03,Changeover,Planned changeover,45.88,1
DT-0000552,WO-000242,2025-01-29,Afternoon,M03,Material,Material shortage,28.68,0
DT-0000553,WO-000242,2025-01-29,Afternoon,M03,Planned,Preventive maintenance,19.19,1
DT-0000554,WO-000243,2025-01-29,Morning,M04,Changeover,Fixture setup,8.92,0
DT-0000555,WO-000243,2025-01-29,Morning,M04,Planned,Calibration,3.26,1
DT-0000556,WO-000243,2025-01-29,Morning,M04,Microstop,Torch cleaning,93.33,0
DT-0000557,WO-000244,2025-01-29,Afternoon,M04,Breakdown,Sensor fault,92.26,0
DT-0000558,WO-000244,2025-01-29,Afternoon,M04,Planned,Preventive maintenance,21.77,1
DT-0000559,WO-000245,2025-01-29,Morning,M05,Process,Parameter adjustment,34.93,0
DT-0000560,WO-000246,2025-01-29,Afternoon,M05,Breakdown,Mechanical fault,16.26,0
DT-0000561,WO-000246,2025-01-29,Afternoon,M05,Breakdown,Sensor fault,42.3,0
DT-0000562,WO-000247,2025-01-29,Morning,M06,Microstop,Vision retry,41.23,0
DT-0000563,WO-000248,2025-01-29,Afternoon,M06,Changeover,Tooling change,26.28,0
DT-0000564,WO-000249,2025-01-30,Morning,M01,Breakdown,Sensor fault,31.92,0
DT-0000565,WO-000249,2025-01-30,Morning,M01,Breakdown,Mechanical fault,7.16,0
DT-0000566,WO-000250,2025-01-30,Afternoon,M01,Process,Parameter adjustment,43.24,0
DT-0000567,WO-000250,2025-01-30,Afternoon,M01,Changeover,Tooling change,12.96,0
DT-0000568,WO-000250,2025-01-30,Afternoon,M01,Changeover,Tooling change,8.99,0
DT-0000569,WO-000251,2025-01-30,Morning,M02,Breakdown,Mechanical fault,39.12,0
DT-0000570,WO-000252,2025-01-30,Afternoon,M02,Breakdown,Sensor fault,37.72,0
DT-0000571,WO-000253,2025-01-30,Morning,M03,Breakdown,Sensor fault,6.29,0
DT-0000572,WO-000253,2025-01-30,Morning,M03,Microstop,Material jam,24.1,0
DT-0000573,WO-000254,2025-01-30,Afternoon,M03,Material,Material shortage,56.47,0
DT-0000574,WO-000255,2025-01-30,Morning,M04,Changeover,Planned changeover,69.81,1
