check_id,order_id,date,machine_id,product_id,defect_type,defect_count,result
QC-0000353,WO-000118,2025-01-14,M06,P04,Assembly mismatch,1,FAIL
QC-0000354,WO-000118,2025-01-14,M06,P04,Surface finish,0,PASS
QC-0000355,WO-000119,2025-01-15,M01,P03,Dimensional,6,FAIL
QC-0000356,WO-000119,2025-01-15,M01,P03,Assembly mismatch,2,FAIL
QC-0000357,WO-000119,2025-01-15,M01,P03,Weld porosity,0,PASS
QC-0000358,WO-000120,2025-01-15,M01,P01,Dimensional,4,FAIL
QC-0000359,WO-000120,2025-01-15,M01,P01,Surface finish,3,FAIL
QC-0000360,WO-000120,2025-01-15,M01,P01,Material defect,0,PASS
QC-0000361,WO-000121,2025-01-15,M02,P05,Weld porosity,8,FAIL
QC-0000362,WO-000121,2025-01-15,M02,P05,Assembly mismatch,2,FAIL
QC-0000363,WO-000121,2025-01-15,M02,P05,Cosmetic,2,FAIL
QC-0000364,WO-000122,2025-01-15,M02,P05,Material defect,4,FAIL
QC-0000365,WO-000122,2025-01-15,M02,P05,Dimensional,3,FAIL
QC-0000366,WO-000122,2025-01-15,M02,P05,Surface finish,0,PASS
QC-0000367,WO-000123,2025-01-15,M03,P01,Dimensional,2,FAIL
QC-0000368,WO-000123,2025-01-15,M03,P01,Weld porosity,2,FAIL
QC-0000369,WO-000123,2025-01-15,M03,P01,Assembly mismatch,1,FAIL
QC-0000370,WO-000124,2025-01-15,M03,P01,Assembly mismatch,4,FAIL
QC-0000371,WO-000124,2025-01-15,M03,P01,Cosmetic,0,PASS
QC-0000372,WO-000124,2025-01-15,M03,P01,Surface finish,1,FAIL
QC-0000373,WO-000125,2025-01-15,M04,P04,Weld porosity,6,FAIL
QC-0000374,WO-000125,2025-01-15,M04,P04,Assembly mismatch,0,PASS
QC-0000375,WO-000125,2025-01-15,M04,P04,Material defect,0,PASS
QC-0000376,WO-000126,2025-01-15,M04,P06,Weld porosity,4,FAIL
QC-0000377,WO-000126,2025-01-15,M04,P06,Cosmetic,3,FAIL
QC-0000378,WO-000126,2025-01-15,M04,P06,Material defect,0,PASS
QC-0000379,WO-000127,2025-01-15,M05,P05,Cosmetic,7,FAIL
QC-0000380,WO-000127,2025-01-15,M05,P05,Weld porosity,5,FAIL
QC-0000381,WO-000127,2025-01-15,M05,P05,Dimensional,1,FAIL
QC-0000382,WO-000128,2025-01-15,M05,P01,Assembly mismatch,1,FAIL
QC-0000383,WO-000128,2025-01-15,M05,P01,Weld porosity,2,FAIL
QC-0000384,WO-000128,2025-01-15,M05,P01,Material defect,2,FAIL
QC-0000385,WO-000129,2025-01-15,M06,P04,Cosmetic,2,FAIL
QC-0000386,WO-000129,2025-01-15,M06,P04,Assembly mismatch,1,FAIL
QC-0000387,WO-000129,2025-01-15,M06,P04,Weld porosity,0,PASS
QC-0000388,WO-000130,2025-01-15,M06,P05,Material defect,6,FAIL
QC-0000389,WO-000130,2025-01-15,M06,P05,Weld porosity,3,FAIL
QC-0000390,WO-000130,2025-01-15,M06,P05,Cosmetic,1,FAIL
QC-0000391,WO-000131,2025-01-16,M01,P02,Material defect,2,FAIL
QC-0000392,WO-000131,2025-01-16,M01,P02,Cosmetic,1,FAIL
QC-0000393,WO-000131,2025-01-16,M01,P02,Dimensional,2,FAIL
QC-0000394,WO-000132,2025-01-16,M01,P02,Cosmetic,2,FAIL
QC-0000395,WO-000132,2025-01-16,M01,P02,Surface finish,3,FAIL
QC-0000396,WO-000132,2025-01-16,M01,P02,Material defect,2,FAIL
QC-0000397,WO-000133,2025-01-16,M02,P01,Material defect,3,FAIL
QC-0000398,WO-000133,2025-01-16,M02,P01,Surface finish,3,FAIL
QC-0000399,WO-000133,2025-01-16,M02,P01,Dimensional,0,PASS
QC-0000400,WO-000134,2025-01-16,M02,P01,Weld porosity,3,FAIL
QC-0000401,WO-000134,2025-01-16,M02,P01,Dimensional,2,FAIL
QC-0000402,WO-000134,2025-01-16,M02,P01,Cosmetic,1,FAIL
QC-0000403,WO-000135,2025-01-16,M03,P01,Dimensional,2,FAIL
QC-0000404,WO-000135,2025-01-16,M03,P01,Assembly mismatch,4,FAIL
QC-0000405,WO-000135,2025-01-16,M03,P01,Cosmetic,0,PASS
QC-0000406,WO-000136,2025-01-16,M03,P05,Material defect,3,FAIL
QC-0000407,WO-000136,2025-01-16,M03,P05,Weld porosity,5,FAIL
QC-0000408,WO-000136,2025-01-16,M03,P05,Surface finish,4,FAIL
QC-0000409,WO-000137,2025-01-16,M04,P03,Weld porosity,5,FAIL
QC-0000410,WO-000137,2025-01-16,M04,P03,Surface finish,5,FAIL
QC-0000411,WO-000137,2025-01-16,M04,P03,Material defect,2,FAIL
QC-0000412,WO-000138,2025-01-16,M04,P04,Weld porosity,1,FAIL
QC-0000413,WO-000138,2025-01-16,M04,P04,Cosmetic,2,FAIL
QC-0000414,WO-000138,2025-01-16,M04,P04,Surface finish,2,FAIL
QC-0000415,WO-000139,2025-01-16,M05,P04,Cosmetic,1,FAIL
QC-0000416,WO-000139,2025-01-16,M05,P04,Material defect,2,FAIL
QC-0000417,WO-000139,2025-01-16,M05,P04,Surface finish,1,FAIL
QC-0000418,WO-000140,2025-01-16,M05,P06,Dimensional,4,FAIL
QC-0000419,WO-000140,2025-01-16,M05,P06,Material defect,2,FAIL
QC-0000420,WO-000140,2025-01-16,M05,P06,Cosmetic,1,FAIL
QC-0000421,WO-000141,2025-01-16,M06,P04,Assembly mismatch,3,FAIL
QC-0000422,WO-000141,2025-01-16,M06,P04,Surface finish,1,FAIL
QC-0000423,WO-000141,2025-01-16,M06,P04,Material defect,1,FAIL
QC-0000424,WO-000142,2025-01-16,M06,P05,Material defect,11,FAIL
QC-0000425,WO-000142,2025-01-16,M06,P05,Dimensional,3,FAIL
QC-0000426,WO-000142,2025-01-16,M06,P05,Assembly mismatch,0,PASS
QC-0000427,WO-000143,2025-01-17,M01,P03,Surface finish,4,FAIL
QC-0000428,WO-000143,2025-01-17,M01,P03,Material defect,2,FAIL
QC-0000429,WO-000143,2025-01-17,M01,P03,Dimensional,0,PASS
QC-0000430,WO-000144,2025-01-17,M01,P03,Surface finish,7,FAIL
QC-0000431,WO-000144,2025-01-17,M01,P03,Assembly mismatch,2,FAIL
QC-0000432,WO-000144,2025-01-17,M01,P03,Dimensional,3,FAIL
QC-0000433,WO-000145,2025-01-17,M02,P02,Dimensional,2,FAIL
QC-0000434,WO-000145,2025-01-17,M02,P02,Cosmetic,2,FAIL
QC-0000435,WO-000145,2025-01-17,M02,P02,Assembly mismatch,0,PASS
QC-0000436,WO-000146,2025-01-17,M02,P01,Cosmetic,4,FAIL
QC-0000437,WO-000146,2025-01-17,M02,P01,Assembly mismatch,1,FAIL
QC-0000438,WO-000146,2025-01-17,M02,P01,Weld porosity,0,PASS
QC-0000439,WO-000147,2025-01-17,M03,P03,Surface finish,1,FAIL
QC-0000440,WO-000147,2025-01-17,M03,P03,Material defect,2,FAIL
QC-0000441,WO-000147,2025-01-17,M03,P03,Assembly mismatch,1,FAIL
QC-0000442,WO-000148,2025-01-17,M03,P05,Cosmetic,8,FAIL
QC-0000443,WO-000148,2025-01-17,M03,P05,Dimensional,3,FAIL
QC-0000444,WO-000148,2025-01-17,M03,P05,Surface finish,2,FAIL
QC-0000445,WO-000149,2025-01-17,M04,P04,Assembly mismatch,2,FAIL
QC-0000446,WO-000149,2025-01-17,M04,P04,Weld porosity,2,FAIL
QC-0000447,WO-000149,2025-01-17,M04,P04,Surface finish,1,FAIL
QC-0000448,WO-000150,2025-01-17,M04,P06,Surface finish,4,FAIL
QC-0000449,WO-000150,2025-01-17,M04,P06,Dimensional,1,FAIL
QC-0000450,WO-000150,2025-01-17,M04,P06,Weld porosity,1,FAIL
QC-0000451,WO-000151,2025-01-17,M05,P06,Surface finish,3,FAIL
QC-0000452,WO-000151,2025-01-17,M05,P06,Material defect,1,FAIL
QC-0000453,WO-000151,2025-01-17,M05,P06,Dimensional,2,FAIL
QC-0000454,WO-000152,2025-01-17,M05,P01,Dimensional,3,FAIL
QC-0000455,WO-000152,2025-01-17,M05,P01,Surface finish,0,PASS
QC-0000456,WO-000152,2025-01-17,M05,P01,Weld porosity,0,PASS
QC-0000457,WO-000153,2025-01-17,M06,P06,Material defect,2,FAIL
QC-0000458,WO-000153,2025-01-17,M06,P06,Surface finish,2,FAIL
QC-0000459,WO-000153,2025-01-17,M06,P06,Cosmetic,2,FAIL
QC-0000460,WO-000154,2025-01-17,M06,P05,Weld porosity,6,FAIL
QC-0000461,WO-000154,2025-01-17,M06,P05,Assembly mismatch,4,FAIL
QC-0000462,WO-000154,2025-01-17,M06,P05,Cosmetic,3,FAIL
QC-0000463,WO-000155,2025-01-20,M01,P03,Surface finish,2,FAIL
QC-0000464,WO-000155,2025-01-20,M01,P03,Weld porosity,1,FAIL
QC-0000465,WO-000155,2025-01-20,M01,P03,Assembly mismatch,1,FAIL
QC-0000466,WO-000156,2025-01-20,M01,P03,Weld porosity,6,FAIL
QC-0000467,WO-000156,2025-01-20,M01,P03,Material defect,1,FAIL
QC-0000468,WO-000156,2025-01-20,M01,P03,Dimensional,1,FAIL
QC-0000469,WO-000157,2025-01-20,M02,P02,Surface finish,2,FAIL
QC-0000470,WO-000157,2025-01-20,M02,P02,Dimensional,2,FAIL
QC-0000471,WO-000157,2025-01-20,M02,P02,Cosmetic,0,PASS
QC-0000472,WO-000158,2025-01-20,M02,P05,Dimensional,8,FAIL
QC-0000473,WO-000158,2025-01-20,M02,P05,Surface finish,0,PASS
QC-0000474,WO-000158,2025-01-20,M02,P05,Cosmetic,1,FAIL
QC-0000475,WO-000159,2025-01-20,M03,P05,Cosmetic,8,FAIL
QC-0000476,WO-000159,2025-01-20,M03,P05,Surface finish,1,FAIL
QC-0000477,WO-000159,2025-01-20,M03,P05,Assembly mismatch,0,PASS
QC-0000478,WO-000160,2025-01-20,M03,P03,Weld porosity,5,FAIL
QC-0000479,WO-000160,2025-01-20,M03,P03,Cosmetic,2,FAIL
QC-0000480,WO-000160,2025-01-20,M03,P03,Material defect,1,FAIL
QC-0000481,WO-000161,2025-01-20,M04,P03,Weld porosity,4,FAIL
QC-0000482,WO-000161,2025-01-20,M04,P03,Material defect,1,FAIL
QC-0000483,WO-000161,2025-01-20,M04,P03,Cosmetic,0,PASS
QC-0000484,WO-000162,2025-01-20,M04,P04,Cosmetic,2,FAIL
QC-0000485,WO-000162,2025-01-20,M04,P04,Weld porosity,3,FAIL
QC-0000486,WO-000162,2025-01-20,M04,P04,Material defect,2,FAIL
QC-0000487,WO-000163,2025-01-20,M05,P04,Surface finish,2,FAIL
QC-0000488,WO-000163,2025-01-20,M05,P04,Dimensional,3,FAIL
QC-0000489,WO-000163,2025-01-20,M05,P04,Cosmetic,0,PASS
QC-0000490,WO-000164,2025-01-20,M05,P01,Assembly mismatch,4,FAIL
QC-0000491,WO-000164,2025-01-20,M05,P01,Surface finish,1,FAIL
QC-0000492,WO-000164,2025-01-20,M05,P01,Cosmetic,0,PASS
QC-0000493,WO-000165,2025-01-20,M06,P01,Cosmetic,4,FAIL
QC-0000494,WO-000165,2025-01-20,M06,P01,Dimensional,1,FAIL
QC-0000495,WO-000165,2025-01-20,M06,P01,Weld porosity,0,PASS
QC-0000496,WO-000166,2025-01-20,M06,P06,Material defect,4,FAIL
QC-0000497,WO-000166,2025-01-20,M06,P06,Weld porosity,2,FAIL
QC-0000498,WO-000166,2025-01-20,M06,P06,Cosmetic,0,PASS
QC-0000499,WO-000167,2025-01-21,M01,P01,Material defect,4,FAIL
QC-0000500,WO-000167,2025-01-21,M01,P01,Dimensional,2,FAIL
QC-0000501,WO-000167,2025-01-21,M01,P01,Cosmetic,1,FAIL
QC-0000502,WO-000168,2025-01-21,M01,P03,Surface finish,6,FAIL
QC-0000503,WO-000168,2025-01-21,M01,P03,Weld porosity,1,FAIL
QC-0000504,WO-000168,2025-01-21,M01,P03,Assembly mismatch,1,FAIL
QC-0000505,WO-000169,2025-01-21,M02,P02,Cosmetic,1,FAIL
QC-0000506,WO-000169,2025-01-21,M02,P02,Dimensional,2,FAIL
QC-0000507,WO-000169,2025-01-21,M02,P02,Material defect,1,FAIL
QC-0000508,WO-000170,2025-01-21,M02,P02,Cosmetic,3,FAIL
QC-0000509,WO-000170,2025-01-21,M02,P02,Surface finish,2,FAIL
QC-0000510,WO-000170,2025-01-21,M02,P02,Assembly mismatch,1,FAIL
QC-0000511,WO-000171,2025-01-21,M03,P01,Surface finish,1,FAIL
QC-0000512,WO-000171,2025-01-21,M03,P01,Assembly mismatch,1,FAIL
QC-0000513,WO-000171,2025-01-21,M03,P01,Cosmetic,2,FAIL
QC-0000514,WO-000172,2025-01-21,M03,P05,Weld porosity,3,FAIL
QC-0000515,WO-000172,2025-01-21,M03,P05,Surface finish,4,FAIL
QC-0000516,WO-000172,2025-01-21,M03,P05,Dimensional,1,FAIL
QC-0000517,WO-000173,2025-01-21,M04,P03,Surface finish,5,FAIL
QC-0000518,WO-000173,2025-01-21,M04,P03,Weld porosity,2,FAIL
QC-0000519,WO-000173,2025-01-21,M04,P03,Dimensional,1,FAIL
QC-0000520,WO-000174,2025-01-21,M04,P06,Dimensional,2,FAIL
QC-0000521,WO-000174,2025-01-21,M04,P06,Weld porosity,2,FAIL
QC-0000522,WO-000174,2025-01-21,M04,P06,Assembly mismatch,2,FAIL
QC-0000523,WO-000175,2025-01-21,M05,P06,Weld porosity,3,FAIL
QC-0000524,WO-000175,2025-01-21,M05,P06,Dimensional,2,FAIL
QC-0000525,WO-000175,2025-01-21,M05,P06,Material defect,1,FAIL
QC-0000526,WO-000176,2025-01-21,M05,P06,Cosmetic,4,FAIL
QC-0000527,WO-000176,2025-01-21,M05,P06,Material defect,1,FAIL
QC-0000528,WO-000176,2025-01-21,M05,P06,Weld porosity,0,PASS
QC-0000529,WO-000177,2025-01-21,M06,P05,Cosmetic,10,FAIL
QC-0000530,WO-000177,2025-01-21,M06,P05,Dimensional,2,FAIL
QC-0000531,WO-000177,2025-01-21,M06,P05,Assembly mismatch,1,FAIL
QC-0000532,WO-000178,2025-01-21,M06,P06,Cosmetic,6,FAIL
QC-0000533,WO-000178,2025-01-21,M06,P06,Assembly mismatch,0,PASS
QC-0000534,WO-000178,2025-01-21,M06,P06,Surface finish,1,FAIL
QC-0000535,WO-000179,2025-01-22,M01,P03,Surface finish,6,FAIL
QC-0000536,WO-000179,2025-01-22,M01,P03,Assembly mismatch,1,FAIL
QC-0000537,WO-000179,2025-01-22,M01,P03,Dimensional,0,PASS
QC-0000538,WO-000180,2025-01-22,M01,P01,Dimensional,3,FAIL
QC-0000539,WO-000180,2025-01-22,M01,P01,Weld porosity,1,FAIL
QC-0000540,WO-000180,2025-01-22,M01,P01,Cosmetic,1,FAIL
QC-0000541,WO-000181,2025-01-22,M02,P05,Assembly mismatch,8,FAIL
QC-0000542,WO-000181,2025-01-22,M02,P05,Surface finish,1,FAIL
QC-0000543,WO-000181,2025-01-22,M02,P05,Weld porosity,1,FAIL
QC-0000544,WO-000182,2025-01-22,M02,P02,Weld porosity,3,FAIL
QC-0000545,WO-000182,2025-01-22,M02,P02,Dimensional,2,FAIL
QC-0000546,WO-000182,2025-01-22,M02,P02,Assembly mismatch,1,FAIL
QC-0000547,WO-000183,2025-01-22,M03,P01,Weld porosity,3,FAIL
QC-0000548,WO-000183,2025-01-22,M03,P01,Surface finish,2,FAIL
QC-0000549,WO-000183,2025-01-22,M03,P01,Material defect,0,PASS
QC-0000550,WO-000184,2025-01-22,M03,P03,Cosmetic,4,FAIL
QC-0000551,WO-000184,2025-01-22,M03,P03,Assembly mismatch,3,FAIL
QC-0000552,WO-000184,2025-01-22,M03,P03,Surface finish,1,FAIL
QC-0000553,WO-000185,2025-01-22,M04,P06,Weld porosity,5,FAIL
QC-0000554,WO-000185,2025-01-22,M04,P06,Material defect,0,PASS
QC-0000555,WO-000185,2025-01-22,M04,P06,Assembly mismatch,0,PASS
QC-0000556,WO-000186,2025-01-22,M04,P06,Weld porosity,4,FAIL
QC-0000557,WO-000186,2025-01-22,M04,P06,Cosmetic,1,FAIL
QC-0000558,WO-000186,2025-01-22,M04,P06,Dimensional,1,FAIL
QC-0000559,WO-000187,2025-01-22,M05,P05,Dimensional,4,FAIL
QC-0000560,WO-000187,2025-01-22,M05,P05,Material defect,4,FAIL
QC-0000561,WO-000187,2025-01-22,M05,P05,Assembly mismatch,1,FAIL
QC-0000562,WO-000188,2025-01-22,M05,P06,Assembly mismatch,3,FAIL
QC-0000563,WO-000188,2025-01-22,M05,P06,Cosmetic,2,FAIL
QC-0000564,WO-000188,2025-01-22,M05,P06,Material defect,2,FAIL
QC-0000565,WO-000189,2025-01-22,M06,P05,Material defect,7,FAIL
QC-0000566,WO-000189,2025-01-22,M06,P05,Weld porosity,2,FAIL
QC-0000567,WO-000189,2025-01-22,M06,P05,Dimensional,1,FAIL
QC-0000568,WO-000190,2025-01-23,M01,P02,Weld porosity,5,FAIL
QC-0000569,WO-000190,2025-01-23,M01,P02,Surface finish,0,PASS
QC-0000570,WO-000190,2025-01-23,M01,P02,Dimensional,1,FAIL
QC-0000571,WO-000191,2025-01-23,M01,P01,Weld porosity,7,FAIL
QC-0000572,WO-000191,2025-01-23,M01,P01,Cosmetic,0,PASS
QC-0000573,WO-000191,2025-01-23,M01,P01,Assembly mismatch,0,PASS
QC-0000574,WO-000192,2025-01-23,M02,P01,Cosmetic,3,FAIL
QC-0000575,WO-000192,2025-01-23,M02,P01,Material defect,1,FAIL
QC-0000576,WO-000192,2025-01-23,M02,P01,Assembly mismatch,0,PASS
QC-0000577,WO-000193,2025-01-23,M02,P01,Material defect,5,FAIL
QC-0000578,WO-000193,2025-01-23,M02,P01,Dimensional,0,PASS
QC-0000579,WO-000193,2025-01-23,M02,P01,Weld porosity,0,PASS
QC-0000580,WO-000194,2025-01-23,M03,P01,Cosmetic,2,FAIL
QC-0000581,WO-000194,2025-01-23,M03,P01,Surface finish,1,FAIL
QC-0000582,WO-000194,2025-01-23,M03,P01,Weld porosity,1,FAIL
QC-0000583,WO-000195,2025-01-23,M03,P01,Surface finish,5,FAIL
QC-0000584,WO-000195,2025-01-23,M03,P01,Cosmetic,1,FAIL
QC-0000585,WO-000195,2025-01-23,M03,P01,Material defect,0,PASS
QC-0000586,WO-000196,2025-01-23,M04,P03,Weld porosity,7,FAIL
QC-0000587,WO-000196,2025-01-23,M04,P03,Surface finish,3,FAIL
QC-0000588,WO-000196,2025-01-23,M04,P03,Material defect,0,PASS
QC-0000589,WO-000197,2025-01-23,M04,P03,Weld porosity,6,FAIL
QC-0000590,WO-000197,2025-01-23,M04,P03,Dimensional,1,FAIL
QC-0000591,WO-000197,2025-01-23,M04,P03,Surface finish,1,FAIL
QC-0000592,WO-000198,2025-01-23,M05,P04,Dimensional,3,FAIL
QC-0000593,WO-000198,2025-01-23,M05,P04,Material defect,0,PASS
QC-0000594,WO-000198,2025-01-23,M05,P04,Assembly mismatch,0,PASS
QC-0000595,WO-000199,2025-01-23,M05,P01,Cosmetic,2,FAIL
QC-0000596,WO-000199,2025-01-23,M05,P01,Dimensional,3,FAIL
QC-0000597,WO-000199,2025-01-23,M05,P01,Weld porosity,1,FAIL
QC-0000598,WO-000200,2025-01-23,M06,P05,Weld porosity,8,FAIL
QC-0000599,WO-000200,2025-01-23,M06,P05,Dimensional,3,FAIL
QC-0000600,WO-000200,2025-01-23,M06,P05,Cosmetic,1,FAIL
QC-0000601,WO-000201,2025-01-23,M06,P06,Dimensional,4,FAIL
QC-0000602,WO-000201,2025-01-23,M06,P06,Assembly mismatch,2,FAIL
QC-0000603,WO-000201,2025-01-23,M06,P06,Weld porosity,0,PASS
QC-0000604,WO-000202,2025-01-24,M01,P03,Assembly mismatch,2,FAIL
QC-0000605,WO-000202,2025-01-24,M01,P03,Surface finish,2,FAIL
QC-0000606,WO-000202,2025-01-24,M01,P03,Dimensional,3,FAIL
QC-0000607,WO-000203,2025-01-24,M01,P03,Surface finish,5,FAIL
QC-0000608,WO-000203,2025-01-24,M01,P03,Assembly mismatch,2,FAIL
QC-0000609,WO-000203,2025-01-24,M01,P03,Material defect,0,PASS
QC-0000610,WO-000204,2025-01-24,M02,P05,Weld porosity,4,FAIL
QC-0000611,WO-000204,2025-01-24,M02,P05,Cosmetic,1,FAIL
QC-0000612,WO-000204,2025-01-24,M02,P05,Dimensional,2,FAIL
QC-0000613,WO-000205,2025-01-24,M02,P02,Surface finish,1,FAIL
QC-0000614,WO-000205,2025-01-24,M02,P02,Dimensional,3,FAIL
QC-0000615,WO-000205,2025-01-24,M02,P02,Cosmetic,1,FAIL
QC-0000616,WO-000206,2025-01-24,M03,P03,Weld porosity,2,FAIL
QC-0000617,WO-000206,2025-01-24,M03,P03,Cosmetic,2,FAIL
QC-0000618,WO-000206,2025-01-24,M03,P03,Assembly mismatch,2,FAIL
QC-0000619,WO-000207,2025-01-24,M03,P03,Material defect,6,FAIL
QC-0000620,WO-000207,2025-01-24,M03,P03,Weld porosity,2,FAIL
QC-0000621,WO-000207,2025-01-24,M03,P03,Surface finish,1,FAIL
QC-0000622,WO-000208,2025-01-24,M04,P04,Weld porosity,2,FAIL
QC-0000623,WO-000208,2025-01-24,M04,P04,Surface finish,3,FAIL
QC-0000624,WO-000208,2025-01-24,M04,P04,Material defect,0,PASS
QC-0000625,WO-000209,2025-01-24,M04,P04,Weld porosity,2,FAIL
QC-0000626,WO-000209,2025-01-24,M04,P04,Cosmetic,2,FAIL
QC-0000627,WO-000209,2025-01-24,M04,P04,Material defect,1,FAIL
QC-0000628,WO-000210,2025-01-24,M05,P06,Material defect,6,FAIL
QC-0000629,WO-000210,2025-01-24,M05,P06,Assembly mismatch,0,PASS
QC-0000630,WO-000210,2025-01-24,M05,P06,Dimensional,0,PASS
QC-0000631,WO-000211,2025-01-24,M05,P04,Surface finish,4,FAIL
QC-0000632,WO-000211,2025-01-24,M05,P04,Cosmetic,1,FAIL
QC-0000633,WO-000211,2025-01-24,M05,P04,Assembly mismatch,0,PASS
QC-0000634,WO-000212,2025-01-24,M06,P04,Dimensional,4,FAIL
QC-0000635,WO-000212,2025-01-24,M06,P04,Surface finish,1,FAIL
QC-0000636,WO-000212,2025-01-24,M06,P04,Cosmetic,0,PASS
QC-0000637,WO-000213,2025-01-24,M06,P06,Surface finish,3,FAIL
QC-0000638,WO-000213,2025-01-24,M06,P06,Cosmetic,2,FAIL
QC-0000639,WO-000213,2025-01-24,M06,P06,Assembly mismatch,3,FAIL
QC-0000640,WO-000214,2025-01-27,M01,P01,Weld porosity,1,FAIL
QC-0000641,WO-000214,2025-01-27,M01,P01,Material defect,2,FAIL
QC-0000642,WO-000214,2025-01-27,M01,P01,Surface finish,2,FAIL
QC-0000643,WO-000215,2025-01-27,M01,P02,Surface finish,4,FAIL
QC-0000644,WO-000215,2025-01-27,M01,P02,Dimensional,2,FAIL
QC-0000645,WO-000215,2025-01-27,M01,P02,Cosmetic,0,PASS
QC-0000646,WO-000216,2025-01-27,M02,P01,Cosmetic,3,FAIL
QC-0000647,WO-000216,2025-01-27,M02,P01,Material defect,4,FAIL
QC-0000648,WO-000216,2025-01-27,M02,P01,Weld porosity,0,PASS
QC-0000649,WO-000217,2025-01-27,M02,P01,Assembly mismatch,2,FAIL
QC-0000650,WO-000217,2025-01-27,M02,P01,Surface finish,2,FAIL
QC-0000651,WO-000217,2025-01-27,M02,P01,Cosmetic,1,FAIL
QC-0000652,WO-000218,2025-01-27,M03,P03,Weld porosity,7,FAIL
QC-0000653,WO-000218,2025-01-27,M03,P03,Assembly mismatch,3,FAIL
QC-0000654,WO-000218,2025-01-27,M03,P03,Material defect,2,FAIL
QC-0000655,WO-000219,2025-01-27,M03,P05,Material defect,5,FAIL
QC-0000656,WO-000219,2025-01-27,M03,P05,Assembly mismatch,1,FAIL
QC-0000657,WO-000219,2025-01-27,M03,P05,Weld porosity,4,FAIL
QC-0000658,WO-000220,2025-01-27,M04,P03,Weld porosity,4,FAIL
QC-0000659,WO-000220,2025-01-27,M04,P03,Dimensional,1,FAIL
QC-0000660,WO-000220,2025-01-27,M04,P03,Cosmetic,1,FAIL
QC-0000661,WO-000221,2025-01-27,M04,P06,Weld porosity,2,FAIL
QC-0000662,WO-000221,2025-01-27,M04,P06,Cosmetic,2,FAIL
QC-0000663,WO-000221,2025-01-27,M04,P06,Dimensional,2,FAIL
QC-0000664,WO-000222,2025-01-27,M05,P04,Dimensional,3,FAIL
QC-0000665,WO-000222,2025-01-27,M05,P04,Assembly mismatch,1,FAIL
QC-0000666,WO-000222,2025-01-27,M05,P04,Weld porosity,1,FAIL
QC-0000667,WO-000223,2025-01-27,M06,P01,Surface finish,3,FAIL
QC-0000668,WO-000223,2025-01-27,M06,P01,Material defect,1,FAIL
QC-0000669,WO-000223,2025-01-27,M06,P01,Assembly mismatch,0,PASS
QC-0000670,WO-000224,2025-01-27,M06,P06,Surface finish,4,FAIL
QC-0000671,WO-000224,2025-01-27,M06,P06,Assembly mismatch,2,FAIL
QC-0000672,WO-000224,2025-01-27,M06,P06,Dimensional,0,PASS
QC-0000673,WO-000225,2025-01-28,M01,P01,Assembly mismatch,2,FAIL
QC-0000674,WO-000225,2025-01-28,M01,P01,Surface finish,2,FAIL
QC-0000675,WO-000225,2025-01-28,M01,P01,Material defect,0,PASS
QC-0000676,WO-000226,2025-01-28,M01,P03,Dimensional,3,FAIL
QC-0000677,WO-000226,2025-01-28,M01,P03,Material defect,3,FAIL
QC-0000678,WO-000226,2025-01-28,M01,P03,Cosmetic,2,FAIL
QC-0000679,WO-000227,2025-01-28,M02,P02,Assembly mismatch,5,FAIL
QC-0000680,WO-000227,2025-01-28,M02,P02,Dimensional,1,FAIL
QC-0000681,WO-000227,2025-01-28,M02,P02,Weld porosity,0,PASS
QC-0000682,WO-000228,2025-01-28,M02,P05,Weld porosity,6,FAIL
QC-0000683,WO-000228,2025-01-28,M02,P05,Cosmetic,1,FAIL
QC-0000684,WO-000228,2025-01-28,M02,P05,Material defect,2,FAIL
QC-0000685,WO-000229,2025-01-28,M03,P05,Dimensional,6,FAIL
QC-0000686,WO-000229,2025-01-28,M03,P05,Assembly mismatch,1,FAIL
QC-0000687,WO-000229,2025-01-28,M03,P05,Cosmetic,1,FAIL
QC-0000688,WO-000230,2025-01-28,M03,P01,Assembly mismatch,4,FAIL
QC-0000689,WO-000230,2025-01-28,M03,P01,Surface finish,0,PASS
QC-0000690,WO-000230,2025-01-28,M03,P01,Material defect,0,PASS
QC-0000691,WO-000231,2025-01-28,M04,P04,Weld porosity,3,FAIL
QC-0000692,WO-000231,2025-01-28,M04,P04,Cosmetic,1,FAIL
QC-0000693,WO-000231,2025-01-28,M04,P04,Assembly mismatch,1,FAIL
QC-0000694,WO-000232,2025-01-28,M04,P03,Surface finish,6,FAIL
QC-0000695,WO-000232,2025-01-28,M04,P03,Weld porosity,1,FAIL
QC-0000696,WO-000232,2025-01-28,M04,P03,Dimensional,1,FAIL
QC-0000697,WO-000233,2025-01-28,M05,P05,Dimensional,7,FAIL
QC-0000698,WO-000233,2025-01-28,M05,P05,Surface finish,3,FAIL
QC-0000699,WO-000233,2025-01-28,M05,P05,Cosmetic,2,FAIL
QC-0000700,WO-000234,2025-01-28,M05,P06,Dimensional,2,FAIL
QC-0000701,WO-000234,2025-01-28,M05,P06,Material defect,2,FAIL
QC-0000702,WO-000234,2025-01-28,M05,P06,Weld porosity,2,FAIL
QC-0000703,WO-000235,2025-01-28,M06,P01,Dimensional,5,FAIL
QC-0000704,WO-000235,2025-01-28,M06,P01,Material defect,1,FAIL
QC-0000705,WO-000235,2025-01-28,M06,P01,Weld porosity,0,PASS
